Date,Dynamic_Portfolio,Nifty_50
2021-07-06,112.47427256338534,112.83839212469246
2021-07-07,112.85359872613225,113.27638756375514
2021-07-08,111.76417141225514,112.19388943628073
2021-07-09,111.43652797007604,111.92210154215867
2021-07-12,111.25662040820795,111.94207375521643
2021-07-13,112.23786954404093,112.79630209633709
2021-07-14,112.93755457846731,113.09305699834158
2021-07-15,113.62595358220636,113.5941805136963
2021-07-16,114.05788486125336,113.58847516228565
2021-07-19,113.20994404718877,112.36865849145784
2021-07-20,111.97080038949441,111.51050119039138
2021-07-22,113.70521230348403,112.87976463022092
2021-07-23,114.24277735366915,113.10803441657467
2021-07-26,113.81588055042015,112.88262078904677
2021-07-27,113.1791568396807,112.3262131848095
2021-07-28,113.46792609631383,112.06192096604501
2021-07-29,113.83737977312795,112.55448297116324
2021-07-30,114.77205423701658,112.44462534998408
2021-08-02,115.80478777269335,113.31562143328473
2021-08-03,117.64136510934662,115.06758925705331
2021-08-04,117.83927518520245,115.98102368076128
2021-08-05,118.83743820583786,116.23639911099635
2021-08-06,118.60777589291646,115.83407779229249
2021-08-09,118.88530573451074,115.97710168705655
2021-08-10,119.4955121652973,116.1329643640548
2021-08-11,119.01964187511633,116.14830402682186
2021-08-12,119.5871948516779,116.73431815547329
2021-08-13,121.37725205584583,117.9091886391199
2021-08-16,121.69361027409165,118.15137697506881
2021-08-17,121.5836761567372,118.5190969745338
2021-08-18,121.22944550792369,118.19274251435618
2021-08-20,120.06796055895704,117.3485037628849
2021-08-23,120.19325098607204,117.67627933623439
2021-08-24,121.07649174419498,118.59043128276932
2021-08-25,121.03502273392398,118.66212783553887
2021-08-26,120.70848760837187,118.67817805489187
2021-08-27,121.33455489496517,119.1653830206514
2021-08-30,123.12765334228331,120.77647951813688
2021-08-31,124.88730294569362,122.21135798230922
2021-09-01,124.07572316343142,121.81224810072418
2021-09-02,124.64092787829561,122.93861961425985
2021-09-03,125.02660319260299,123.57669942843397
2021-09-06,125.20439217074039,123.96333973855988
2021-09-07,125.05156564707566,123.85133651514082
2021-09-08,124.85274828946017,123.78999179655466
2021-09-09,125.16066775317404,123.90234333202565
2021-09-13,124.94353289722196,123.8028375450299
2021-09-14,125.3716694962121,123.97902771337887
2021-09-15,126.72271278347459,124.97377906873072
2021-09-16,127.90566530872444,125.75881870385575
2021-09-17,127.36058120578646,125.4424538333275
2021-09-20,126.48713023697768,124.09958548079337
2021-09-21,127.5830027746386,125.2773121232658
2021-09-22,127.77284069472115,125.16781674662066
2021-09-23,129.3342809087273,127.13877532367952
2021-09-24,130.1985169635179,127.35456160609205
2021-09-27,130.45420991083802,127.3681179111532
2021-09-28,129.3851180239624,126.60840752844464
2021-09-29,129.61988680472717,126.34233891821532
2021-09-30,128.85639552670824,125.67785705050478
2021-10-01,128.39387701313223,125.06367144309316
2021-10-04,130.09032162720985,126.1993080572102
2021-10-05,132.06362468926997,127.13414973962986
2021-10-06,129.68873782170905,125.87652031244436
2021-10-07,131.4401733375969,126.90622826532805
2021-10-08,131.59462440076746,127.65416570068133
2021-10-11,132.26018360170548,128.01618731497675
2021-10-12,132.89282229144806,128.34432513286026
2021-10-13,133.25037712490783,129.5555872596927
2021-10-14,135.34137338295457,130.81678340228996
2021-10-18,137.0491370289564,131.80476357135228
2021-10-19,135.52003866005307,131.3888789813462
2021-10-20,133.42113356712014,130.30352469504598
2021-10-21,132.6983275994745,129.6722160671614
2021-10-22,131.62611157398678,129.22138881210557
2021-10-25,131.2106391516935,129.29628983575287
2021-10-26,134.3241793057662,130.31637044352118
2021-10-27,133.66509546923834,129.90654648321873
2021-10-28,130.94037108483133,127.38345757392031
2021-10-29,130.20243591522032,126.059495599565
2021-11-01,132.03141674651016,127.89992075204206
2021-11-02,131.46833677466867,127.60958175803414
2021-11-03,131.91819469760148,127.18335926632676
2021-11-04,132.40342114266502,127.8082589524558
2021-11-08,135.04445420857635,128.89075707993024
2021-11-09,135.8602160333472,128.71740913792502
2021-11-10,135.17435176739525,128.52444426115503
2021-11-11,134.00886868335306,127.50008638138901
2021-11-12,136.11715692448539,129.13471484110295
2021-11-15,137.5375345628994,129.18250325462793
2021-11-16,137.26234118356754,128.39604250633104
2021-11-17,139.28983877792197,127.67878439651186
2021-11-18,136.37621491128854,126.72397746727549
2021-11-22,132.69062916683382,124.2397601829726
2021-11-23,134.0710694017776,124.85893361896791
2021-11-24,134.4869177273134,124.22906003673728
2021-11-25,136.072489723614,125.09362627955926
2021-11-26,131.93289010693485,121.45699767271832
2021-11-29,132.46642428610792,121.65316702036606
2021-11-30,133.3851528943927,121.14847678959957
2021-12-01,133.6793907719281,122.45889639137579
2021-12-02,135.55042938416136,124.13346927720524
2021-12-03,134.60292371618988,122.67146427042847
2021-12-06,132.24137223746396,120.6423654456612
2021-12-07,133.7227334169539,122.52879565395737
2021-12-08,135.50798539971444,124.61925312979287
2021-12-09,135.27835568230697,124.95523493508587
2021-12-10,135.220050985288,124.91565275350438
2021-12-13,136.0087402843743,123.89520990120207
2021-12-14,135.56692546740308,123.58597846149739
2021-12-15,134.16790502877714,122.84766837125949
2021-12-16,134.8643667228005,123.04027100349548
2021-12-17,131.961070099901,121.16274365124666
2021-12-20,128.80012585125073,118.5162408157079
2021-12-21,131.51988064969257,119.63369554071417
2021-12-22,132.18124409286082,120.95052408424594
2021-12-23,134.14797478751152,121.78620829172178
2021-12-24,134.01459266988775,121.29507436601645
2021-12-27,135.33397417967498,121.88358240895971
2021-12-28,136.12359082930013,122.93219674002225
2021-12-29,136.9612686958727,122.79202203784298
2021-12-30,137.6479069582144,122.72318164389927
2021-12-31,139.1393099822189,123.79392075650047
2022-01-03,139.9392426966589,125.73170609373341
2022-01-04,140.9955355379835,127.01251917109548
2022-01-05,139.7680759851036,127.86853086992205
2022-01-06,138.77913723408773,126.58915283821395
2022-01-07,138.17103843142777,127.06565765773814
2022-01-10,138.8197362974392,128.4253007186933
2022-01-11,139.355057527256,128.79944359239593
2022-01-12,140.52794207327202,129.91653607286815
2022-01-13,140.42471682211905,130.24075886328797
2022-01-14,140.1445977236975,130.22612975710686
2022-01-17,139.71213165053555,130.5995620742235
2022-01-18,137.42571046517327,129.20819475157842
2022-01-19,136.03722516641125,127.96233827174821
2022-01-20,135.46176412334626,126.668331133859
2022-01-21,132.3162700868073,125.6707236196813
2022-01-24,128.08084205998642,122.33191574972375
2022-01-25,128.33637622515536,123.25105552484234
2022-01-27,125.87721969201624,122.05407419213914
2022-01-28,125.34808183451028,121.99557169989674
2022-01-31,128.21019150631062,123.69261767931681
2022-02-01,129.92038497913785,125.38324078449925
2022-02-02,131.39651500561575,126.83240004280078
2022-02-03,129.61848428807963,125.26446637479066
2022-02-04,129.18945581583023,124.95131990762225
2022-02-07,127.08181525585553,122.79202203784303
2022-02-08,127.68824894181783,123.17116667261136
2022-02-09,129.26050978038273,124.57681478938562
2022-02-10,131.01039780588104,125.5901102783823
2022-02-11,128.03672092563886,123.94157720155523
2022-02-14,124.69240652931822,120.1469542479582
2022-02-15,128.69482212503777,123.78249612119714
2022-02-16,128.84902640443275,123.56670983878462
2022-02-17,128.75295461367224,123.44116424278648
2022-02-18,128.0282963631551,123.23929650996914
2022-02-21,127.82844831962265,122.74245026661215
2022-02-22,127.46108245642932,121.92602074936707
2022-02-23,127.62056701529387,121.719513500018
2022-02-24,121.72656348604353,115.90362874282214
2022-02-25,125.4283593936353,118.83154681759834
2022-02-28,127.58945799127208,119.79812669418999
2022-03-02,127.05744905910372,118.45739001141366
2022-03-03,127.75728808077642,117.68770397153779
2022-03-04,126.03118212047828,115.8850776429363
2022-03-07,124.18018689852862,113.15868595516656
2022-03-08,125.50750979388013,114.2308392146986
2022-03-09,127.52872135586513,116.59842072529176
2022-03-10,128.69350069254313,118.37857396030265
2022-03-11,128.8974081311647,118.63215906659077
2022-03-14,130.36800987842625,120.35025702642956
2022-03-15,128.88679702149116,118.8643578128903
2022-03-16,130.97242896731788,121.09248214413117
2022-03-17,131.55956000765673,123.31598089132238
2022-03-21,130.16276845289903,122.10721267878182
2022-03-22,131.71759985807475,123.51892142525969
2022-03-23,131.50015409296077,123.02065406873082
2022-03-24,131.64326500025413,122.857295716375
2022-03-25,130.67282833165302,122.35973891643208
2022-03-28,131.03241585738277,122.85194564325734
2022-03-29,132.14571322154174,123.58883462032335
2022-03-30,133.07625470651686,124.82255590826428
2022-03-31,132.46784122584944,124.5835859756752
2022-04-01,133.53714726790665,126.05092712308756
2022-04-04,134.9266469231171,128.78268281645703
2022-04-05,136.67190540843254,128.0978734573958
2022-04-06,136.85519521295475,127.02964219156851
2022-04-07,134.51988099912967,125.8305152566254
2022-04-08,135.27693682714116,126.86342768038688
2022-04-11,134.7270334873485,126.08302756179357
2022-04-12,132.70967532626528,125.05118793915206
2022-04-13,132.74840741478027,124.66134315814838
2022-04-18,131.9940964705403,122.50704704943489
2022-04-19,130.52563599174724,120.97335942237066
2022-04-20,131.8946749874229,122.24239955237746
2022-04-21,133.43490654399233,124.06890615525936
2022-04-22,131.79403824866296,122.49491185754562
2022-04-25,129.12923185328853,120.9398239380107
2022-04-26,131.95980148498415,122.70072248279082
2022-04-27,129.82556017469747,121.54225053054914
2022-04-28,130.99333810465404,123.01637679673311
2022-04-29,129.42132275076725,121.99986290437658
2022-05-02,128.5397779463245,121.76124128383942
2022-05-04,126.72773450514774,118.9685031164178
2022-05-05,126.68160387170238,119.00453251506957
2022-05-06,124.63364146626007,117.06851660306043
2022-05-09,124.07755870328417,116.28811648446715
2022-05-10,120.68721149096709,115.84727185281969
2022-05-11,120.18422048969997,115.32688668099318
2022-05-12,117.19567848274734,112.76527445875114
2022-05-13,118.18627207200021,112.58087805845867
2022-05-16,118.70656956483573,113.00994974275088
2022-05-17,123.10522720742432,115.98459039617315
2022-05-18,122.38463818360795,115.84905521052562
2022-05-19,118.667566964917,112.77526404840057
2022-05-20,121.97110679054123,116.03345857705914
2022-05-23,120.59877048226355,115.66644216793904
2022-05-24,119.62570625424857,115.02764483093794
2022-05-25,118.19482269074777,114.31893429887319
2022-05-26,118.88279890463997,115.34864921799792
2022-05-27,119.07208725563463,116.6490722638837
2022-05-30,122.08233022329881,118.85294711006911
2022-05-31,122.5750772659697,118.30474573777536
2022-06-01,120.98200094099614,117.86389413988685
2022-06-02,121.88798759583304,118.61468773406597
2022-06-03,121.55569959352559,118.30296238006946
2022-06-06,121.59137861819802,118.19774427542202
2022-06-07,121.12444595046277,117.1048943137642
2022-06-08,120.64464865318487,116.676177907765
2022-06-09,121.29627052882671,117.54538366711871
2022-06-10,120.47728445075029,115.57441812381877
2022-06-13,116.90652584969732,112.52559396957615
2022-06-14,117.14724006928647,112.22384427274696
2022-06-15,116.99432140964159,111.93886928433878
2022-06-16,113.01624708299445,109.57377472179641
2022-06-17,110.86519402480971,109.09512430003232
2022-06-20,110.01333038009061,109.4992359426831
2022-06-21,113.32027199341812,111.5582965701575
2022-06-22,110.73612259987148,109.94970791944594
2022-06-23,111.95329506079301,110.9722894077471
2022-06-24,113.11378798976239,111.98951385668958
2022-06-27,114.61146744473821,112.93683207680942
2022-06-28,115.54759272354006,113.06630663275334
2022-06-29,116.4380784361581,112.70178413792509
2022-06-30,115.29354189169133,112.5673217533975
2022-07-01,114.35286457816571,112.36615761092506
2022-07-04,114.93180482064663,112.96037100527894
2022-07-05,114.52622334912266,112.78560195010185
2022-07-06,115.87055066425394,114.06213078922517
2022-07-07,117.03334941446481,115.08292891982043
2022-07-08,117.53445689549883,115.70852523005335
2022-07-11,119.33550265446648,115.67571423476141
2022-07-12,118.60618616427267,114.55077080063865
2022-07-13,118.60154198739507,113.89699604540449
2022-07-14,119.09530955114352,113.69725998234497
2022-07-15,121.02532257199299,114.48585936664072
2022-07-18,121.90947882515522,116.1215536612336
2022-07-19,122.84591525408788,116.56418165058695
2022-07-20,122.97718602218022,117.85033783482564
2022-07-21,124.39331200911012,118.45240218283007
2022-07-22,124.57097832887767,119.26703440988717
2022-07-25,123.80942423713938,118.6360880265366
2022-07-26,123.16398623899013,117.58640089435413
2022-07-27,123.72412775875542,118.71313465242382
2022-07-28,123.99350421240213,120.76612768395358
2022-07-29,125.7708729779403,122.39718942825574
2022-08-01,128.81085622152935,123.6940527249708
2022-08-02,130.00602151888742,123.73256210543235
2022-08-03,129.62260090774805,124.03716796108736
2022-08-04,129.3561009969326,123.9932945750261
2022-08-05,128.2213081653842,124.1038627527912
2022-08-08,130.68857142232366,125.01408573938033
2022-08-10,131.3713020411092,125.08292613332405
2022-08-11,131.13930715205936,125.96925491315072
2022-08-12,132.35589013129453,126.2485315163893
2022-08-16,134.73197016228625,127.15518778756669
2022-08-17,134.9970938498447,128.0040660555697
2022-08-18,135.54659085420732,128.09145058315826
2022-08-19,133.94522347886536,126.67866903556042
2022-08-22,133.11357445960374,124.76869293255368
2022-08-23,135.3050196638825,125.38788030103105
2022-08-24,135.56149649050994,125.58368740414481
2022-08-25,135.2575104739476,124.99517936120155
2022-08-26,136.2311294877881,125.25520127420937
2022-08-29,136.01795668000753,123.50037729161494
2022-08-30,138.34062616768625,126.6847435977461
2022-09-01,138.17020608011254,125.14035582444653
2022-09-02,138.78291263644573,125.11644768520196
2022-09-05,139.4717011403176,126.01776781574377
2022-09-06,139.92317462089494,125.94499846185425
2022-09-07,139.6302924383744,125.72244099315218
2022-09-08,140.07498107612892,126.9661518707425
2022-09-09,140.24746568297468,127.21296579074108
2022-09-12,140.81090502850452,127.94770916556722
2022-09-13,141.3568459869637,128.90145722616572
2022-09-14,141.81923462723762,128.42850518957124
2022-09-15,142.97595950589385,127.52719899151153
2022-09-16,140.79297282936977,125.05510296661583
2022-09-19,141.81349776713623,125.70710133038514
2022-09-20,142.97337371581241,127.09098691015474
2022-09-21,141.8040331784155,126.39262124603235
2022-09-22,142.59623522285463,125.76096430609583
2022-09-23,140.28088610965685,123.6034497940225
2022-09-26,135.03657458247454,121.38460449584507
2022-09-27,134.92756804585275,121.321114175019
2022-09-28,133.99769046756973,120.25965409548125
2022-09-29,134.04699212063434,119.9707501471273
2022-09-30,135.21985402815628,121.94136041213426
2022-10-03,131.38925445688452,120.46474023165845
2022-10-04,134.09554464784844,123.22502964832216
2022-10-06,134.74601438848103,123.63520192067654
2022-10-07,134.63128107137018,123.51286079555616
2022-10-10,134.1715543643294,122.98748082890496
2022-10-11,131.99865102843214,121.15098463637366
2022-10-12,133.06766840696093,122.15001326372324
2022-10-13,132.46140636382637,121.37068594624989
2022-10-14,132.6577577095328,122.59299653136955
2022-10-17,133.67947867996818,123.49253330420544
2022-10-18,136.05382072129066,124.74194256696536
2022-10-19,135.90148125094748,124.92242393979413
2022-10-20,137.28206072847084,125.29121674037907
2022-10-21,136.9262131804443,125.37932575703563
2022-10-24,137.88383098466156,126.4810785747408
2022-10-25,138.00101595296854,125.95034853497191
2022-10-27,138.71496366514177,126.52530027285398
2022-10-28,139.55612499785227,126.88091294539386
2022-10-31,141.03024184552723,128.4887771070374
2022-11-01,142.96522081605755,129.43895845222414
2022-11-02,141.93589954101046,128.99275678121796
2022-11-03,141.97128048436477,128.77768105539138
2022-11-04,142.49059083906533,129.23743903145873
2022-11-07,143.90525909898267,129.84842016799257
2022-11-09,143.20750500090801,129.52170346328097
2022-11-10,141.85924583668873,128.6029120002143
2022-11-11,141.1067031016418,130.8963100099871
2022-11-14,140.07651944150376,130.7497263660523
2022-11-15,140.61566507342937,131.27938360470122
2022-11-16,140.26621302318952,131.32396754734845
2022-11-17,139.77813101685038,130.85494447069973
2022-11-18,138.3766051618207,130.5963576033459
2022-11-21,137.71765843903603,129.54274151121763
2022-11-22,138.51357840016348,130.14373305810213
2022-11-23,138.23516368710096,130.3081642115779
2022-11-24,139.23097743873458,131.8550458991693
2022-11-25,139.15333244628226,132.05942147876058
2022-11-28,139.36560016418855,132.41609301993827
2022-11-29,140.05520690232362,132.81057731747367
2022-11-30,141.45647322410215,133.81138930252914
2022-12-01,140.5559287709168,134.19766736812105
2022-12-02,139.17572048588158,133.36733323376285
2022-12-05,139.633093588866,133.4026520758287
2022-12-06,139.65696576308872,132.98676748582264
2022-12-07,139.44067792550808,132.40004280058525
2022-12-08,139.74024232354597,132.74850810981948
2022-12-09,140.0687806236621,131.9442137844637
2022-12-12,140.05005656162126,131.9481427444095
2022-12-13,140.4610966394751,132.7388807647041
2022-12-14,140.45883283086965,133.11196476976886
2022-12-15,138.99872446199478,131.36141805917214
2022-12-16,137.27804316317693,130.32064771551913
2022-12-19,139.69733857413377,131.40100024075363
2022-12-20,139.19997482632635,131.15027129329135
2022-12-21,136.93494176551644,129.82201811445623
2022-12-22,135.6214227995647,129.3101944528662
2022-12-23,132.8949519375355,127.02358156186502
2022-12-26,134.64476277695354,128.50590012751042
2022-12-27,135.0043048668044,129.34551329493203
2022-12-28,135.53862717040334,129.27560009986837
2022-12-29,136.0384554862639,129.76424011128188
2022-12-30,135.30460307249965,129.1529106626961
2023-01-02,135.5711796835053,129.81024516710096
2023-01-03,135.88203612150977,130.0606397349934
2023-01-04,134.07892174000438,128.70813010486177
2023-01-05,133.30711904449106,128.34576017851444
2023-01-06,131.6635297778199,127.3991455487395
2023-01-09,132.27348134921968,129.12365245033385
2023-01-10,130.80748483737693,127.78935257427719
2023-01-11,130.500381314175,127.65773241609337
2023-01-12,130.62053652251544,127.39022876021006
2023-01-13,131.27111831857962,128.09216113974423
2023-01-16,130.03628855203743,127.65167178638974
2023-01-17,130.35045192088407,128.78197225987122
2023-01-18,131.18798148352886,129.58126482416125
2023-01-19,130.70455754293462,129.17109255180688
2023-01-20,130.08812451986176,128.59899697275063
2023-01-23,129.96641339692914,129.24742862110816
2023-01-24,128.83372723099754,129.24564526340228
2023-01-25,127.04057047357796,127.63098205050503
2023-01-27,122.60000121944108,125.57941013214713
2023-01-30,123.25692622106955,125.89755836038125
2023-01-31,124.48838624395684,125.99172800674141
2023-02-01,119.67684702247755,125.66466298997784
2023-02-02,116.51510500445835,125.62257296162247
2023-02-03,119.06772068655982,127.36063616827795
2023-02-06,118.52996484877444,126.72254242162172
2023-02-07,120.34634179259515,126.41509433962295
2023-02-08,123.38685067575469,127.486530076328
2023-02-09,122.2343014638837,127.64168219674032
2023-02-10,121.50015344032178,127.37810750080281
2023-02-13,120.48138185584492,126.76748860880296
2023-02-14,121.01063354953082,127.9013418652141
2023-02-15,121.75522039791444,128.51481691603982
2023-02-16,122.01592833756906,128.65748553251092
2023-02-17,121.33862615658865,128.0037038110357
2023-02-20,119.89472637157908,127.2932168875061
2023-02-21,119.07832739082771,127.16552568926807
2023-02-22,115.7865309521666,125.22239027891744
2023-02-23,115.61885051816229,124.91529050897059
2023-02-24,114.95605784809132,124.59108165103285
2023-02-27,114.0827924050525,124.06961671184536
2023-02-28,114.84598880827012,123.43652472625489
2023-03-01,117.75453117747827,124.48479074526549
2023-03-02,117.85815148283956,123.56457816902693
2023-03-03,121.33450835615821,125.50807582391155
2023-03-06,122.28318761951665,126.34339778685337
2023-03-08,122.95724586976056,126.6497870002143
2023-03-09,121.99061468616483,125.47419202749967
2023-03-10,120.51718443273244,124.2137203739704
2023-03-13,118.34712496331012,122.3690179494956
2023-03-14,117.40299478354638,121.57720712808104
2023-03-15,118.12669708924889,121.06966073848872
2023-03-16,118.54408881468804,121.16559981007269
2023-03-17,119.85291559870268,121.98202932731776
2023-03-20,118.22582069526352,121.18557898937148
2023-03-21,119.5930662125025,122.0351678139604
2023-03-22,119.62181124923113,122.35189492902263
2023-03-23,119.1866019719814,121.81688761725604
2023-03-24,117.1577076135012,120.87634754966679
2023-03-27,117.21810317611491,121.16631036665862
2023-03-28,116.08232505476866,120.92377371865774
2023-03-29,118.44382315807762,121.84398629489628
2023-03-31,119.76010145817258,123.83457573920202
2023-04-03,120.58156559609847,124.107791712737
2023-04-05,121.75515913669322,125.2420072136822
2023-04-06,121.42795596852652,125.54232186485743
2023-04-10,122.63160768378359,125.71994707886036
2023-04-11,123.49378351276411,126.42080665727462
2023-04-12,123.30383185251696,127.06352598798047
2023-04-13,123.26772482611767,127.17480472233152
2023-04-17,122.83545608428291,126.31058679156146
2023-04-18,122.3244921587111,125.9774611450943
2023-04-19,122.04903129989553,125.68213432250272
2023-04-20,122.37681655227917,125.72278930520415
2023-04-21,122.47426853632203,125.7199470788604
2023-04-24,123.34414959583131,126.57131926115521
2023-04-25,123.41762601897142,126.75571566144768
2023-04-26,124.06260291001932,127.0720805319759
2023-04-27,124.64492433852493,127.79577544851475
2023-04-28,125.34226494206452,128.86542782751394
2023-05-02,126.46185487172536,129.45500867157713
2023-05-03,125.91756168476435,129.04269079698284
2023-05-04,126.24917410494433,130.226492001641
2023-05-05,125.73320035389624,128.89396155080814
2023-05-08,127.50764661188559,130.28783672022715
2023-05-09,127.29550530837761,130.2988851785144
2023-05-10,127.91300606518489,130.64949608998853
2023-05-11,127.67880709805871,130.5203837785786
2023-05-12,126.9334687575641,130.6473644202307
2023-05-15,127.81073099855841,131.24692092146122
2023-05-16,127.41244569042671,130.44548275493128
2023-05-17,126.90122939484655,129.69825587616396
2023-05-18,126.11052196940481,129.328738586511
2023-05-19,126.13468216136246,129.8526974399903
2023-05-22,126.89934765345254,130.64450826140487
2023-05-23,126.50411820688406,130.8841887505799
2023-05-24,126.76890005367756,130.4376387675218
2023-05-25,127.51535976057636,130.69265891946387
2023-05-26,127.94437628597976,131.96383071922847
2023-05-29,128.0011247007546,132.67218597300027
2023-05-30,128.5411078749649,132.92327716499653
2023-05-31,127.25321062357199,132.21386304258687
2023-06-01,127.13799403609735,131.88108570817164
2023-06-02,127.72097618527255,132.21171744034697
2023-06-05,128.41567189671963,132.63793993205437
2023-06-06,128.96765132872883,132.6746798872921
2023-06-07,129.99875330604615,133.58348176070936
2023-06-08,130.52420326846064,132.92827892606226
2023-06-09,130.51430729236307,132.42073253646996
2023-06-12,130.8535767914828,132.69251346435098
2023-06-13,131.41500383090067,133.51036409476794
2023-06-14,131.9284650418227,133.79391797000423
2023-06-15,131.87228307729563,133.3102657871744
2023-06-16,132.16445690076904,134.29396868423896
2023-06-19,131.34454129687032,133.79069956664435
2023-06-20,132.44218633638064,134.22762220458708
2023-06-21,133.18835048925166,134.5140322386492
2023-06-22,132.52746448508609,133.90341334664936
2023-06-23,131.90479632554397,133.14905303705845
2023-06-26,131.74461480762395,133.33237663623098
2023-06-27,132.4891708691726,134.23262396565278
2023-06-28,133.68523727325615,135.33616014106386
2023-06-30,135.3910167219649,136.88376631772329
2023-07-03,134.8952812383428,137.8360793326678
2023-07-04,134.7473744225975,138.31009023790017
2023-07-05,136.96406331602458,138.37785783072394
2023-07-06,138.44435599794585,139.082646369084
2023-07-07,137.24081635900058,137.9020635677857
2023-07-10,136.46562350331183,138.07397646413696
2023-07-11,138.14461875410666,138.66961793790375
2023-07-12,137.76373847843848,138.27656868602233
2023-07-13,136.5305313329948,138.48664265078315
2023-07-14,135.76145896212094,139.56200734743402
2023-07-17,136.38415614835836,140.61025943396254
2023-07-18,135.6952746151081,140.87990869208573
2023-07-19,136.6997491886449,141.4784063246784
2023-07-20,137.88861576437574,142.51988722491734
2023-07-21,137.2945479185222,140.84959161108563
2023-07-24,137.3821064219426,140.33134507525799
2023-07-25,137.39874852750063,140.3901958795523
2023-07-26,137.48695550415502,141.08714043050284
2023-07-27,137.2688367635641,140.24253943449756
2023-07-28,138.36910013451524,140.14374420408774
2023-07-31,139.28071276697452,140.91237137532576
2023-08-01,137.34043372602048,140.7679194011488
2023-08-02,135.91197489680832,139.29129922067298
2023-08-03,134.31066939109064,138.2576623078435
2023-08-04,133.72982948463448,139.22316938331522
2023-08-07,134.66826178689513,139.79598945143948
2023-08-08,134.36983989875867,139.60730184666724
2023-08-09,135.9277934627032,140.04744288796982
2023-08-10,135.93027324037737,139.4093491413136
2023-08-11,135.30728792163998,138.5904396422588
2023-08-14,135.49045003705314,138.635023584906
2023-08-16,136.12647651826853,138.8522309804904
2023-08-17,136.31198495224567,138.14067125584083
2023-08-18,135.86671754181762,137.74762200395938
2023-08-21,137.2799294459932,138.3429012331922
2023-08-22,138.4341142635957,138.3632287245429
2023-08-23,139.14323094287093,138.70242893319576
2023-08-24,138.25333101560335,138.29367777401325
2023-08-25,136.39763548611575,137.43125713343116
2023-08-28,136.8464499349447,137.71837772407923
2023-08-29,137.78787379258753,137.97945850572492
2023-08-30,137.97467514084204,138.01369061418876
2023-08-31,137.87614978892597,137.34565596354852
2023-09-01,138.95943908883734,138.6403736580237
2023-09-04,138.92602388805358,139.30734944002603
2023-09-05,139.7816137611153,139.6361978144955
2023-09-06,139.88758399565168,139.8940741252634
2023-09-07,140.77953372186408,140.72155210079572
2023-09-08,141.45596898762608,141.38423667831827
2023-09-11,143.24730959561253,142.64257666208974
2023-09-12,142.25360955366457,142.6201035684991
2023-09-13,141.98889292295138,143.16795662874094
2023-09-14,142.20832086803233,143.40407040250415
2023-09-15,142.69924712251938,144.0407291035064
2023-09-18,143.70132955766934,143.61950837286474
2023-09-20,142.90693207130118,141.96526297838602
2023-09-21,141.97952792666192,140.8306852329068
2023-09-22,140.654423668866,140.34490138031913
2023-09-25,141.59880826939334,140.34704698255905
2023-09-26,142.066319518838,140.27677154296137
2023-09-27,142.13999779229977,140.64592658808033
2023-09-28,140.47656812879535,139.2698989282023
2023-09-29,141.76744238807987,140.0884601152052
2023-10-03,142.02267338370018,139.30698719549198
2023-10-04,139.19730870220852,138.64607204319324
2023-10-05,140.62227978732963,139.4282555194924
2023-10-06,141.4155398302899,140.19688269073043
2023-10-09,140.32589935705712,139.18999614348928
2023-10-10,142.7276149305342,140.45618011467022
2023-10-11,143.64424838734735,141.32289195973212
2023-10-12,143.91126527066064,141.19912972143987
2023-10-13,144.75244178276665,140.89275444056102
2023-10-16,145.22158621306954,140.7550736526736
2023-10-17,145.90689807384268,141.32396476085208
2023-10-18,144.79480509755757,140.32242828672858
2023-10-19,145.49934251232162,139.99143431001923
2023-10-20,144.77580926738383,139.40614467043585
2023-10-23,142.42580602587486,137.54502978207404
2023-10-25,140.87383441097842,136.40653700913114
2023-10-26,139.02808382147055,134.5168883974751
2023-10-27,142.63013671310568,135.87224025395048
2023-10-30,142.11534270870172,136.54028883707278
2023-10-31,142.12357059380375,136.10300395459606
2023-11-01,141.61608488807354,135.45779070959838
2023-11-02,143.19443539113632,136.4857153047762
2023-11-03,145.49488329461158,137.1801520089528
2023-11-06,147.74602432725476,138.47237578913615
2023-11-07,148.68818885421868,138.43634639048437
2023-11-08,149.5209894232639,138.698862217784
2023-11-09,149.32644357208576,138.35503642508152
2023-11-10,149.90509321176728,138.5693876618401
2023-11-13,152.4868043157915,138.69922446231803
2023-11-15,153.39148046515942,140.3534559243147
2023-11-16,154.0655429331729,140.9936813407287
2023-11-17,154.54551430200394,140.75543589720763
2023-11-20,153.56634567135362,140.4857866390844
2023-11-21,153.5624126054407,141.12351814120663
2023-11-22,153.5883718458333,141.3264586751439
2023-11-23,153.33731503696671,141.2561971680283
2023-11-24,153.03979614439848,141.20411755002354
2023-11-28,155.05600665071208,141.88179347826122
2023-11-29,156.26197617733075,143.35770310215108
2023-11-30,158.17181880301163,143.61843557174484
2023-12-01,159.379901912681,144.57966537521884
2023-12-04,163.0375273043531,147.5678623337023
2023-12-05,163.3955060829378,148.7684103818173
2023-12-06,164.26062119493764,149.3576289813465
2023-12-07,164.73649076383802,149.09691044423482
2023-12-08,164.02343300841554,149.58376709794243
2023-12-11,165.00164509440165,149.78135755876207
2023-12-12,163.82773596870928,149.1343609560585
2023-12-13,165.88327310586848,149.2766673279956
2023-12-14,168.60058184684797,151.10531953311738
2023-12-15,169.91952775686067,153.05953126671943
2023-12-18,171.06039407944698,152.78846089542435
